,first_name,last_name,city,postal_code,state,specialty_code,src,specialty,npi
1322,Maria,Rodebaugh,Coeur D Alene,83814,ID,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1114961190
1323,Rand,Rodgers,New York,10021,NY,207W00000X,asoprs,,1104852888
1324,Rand,Rodgers,Great Neck,11021,NY,152W00000X,tepezza,,1104852888
1325,Sheila,Rodriguez,Martinsburg,25401,WV,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1326,Vivian,Rodriguez,Houston,77030,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1578511192
1327,Rene,Rodriguez-Sains,Staten Island,10310,NY,207W00000X,asoprs,,1962514992
1328,Janet,Roen,New York,10016,NY,207W00000X,asoprs,,1649221425
1329,Elisa,Rogowitz,Murray,84107,UT,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1407268360
1330,James,Rone,Murfreesboro,37129,TN,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1982692844
1331,Daniel,Rootman,Los Angeles,90024,CA,207W00000X,asoprs,,1871849091
1332,Candice,Rose,Kansas City,66160,KS,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1437311354
1333,John,Rose,Madison,53715,WI,207W00000X,asoprs,,1508809484
1334,Carl,Rosen,Anchorage,99507,AK,207W00000X,asoprs,,1306839873
1335,William,Rosen,Hanover,3755,NH,207W00000X,asoprs,,1114038650
1336,Ella,Rosenbloom,Port Jefferson,11777,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1811275548
1337,Joseph,Ross,Sarasota,34233,FL,207W00000X,asoprs,,1780602482
1338,Jason,Ross,Melbourne,32901,FL,207W00000X,tepezza,,1295706570
1339,Douglas,Ross,Boston,2114,MA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1831185719
1340,Richard,Roth,Kingston,18704,PA,207W00000X,asoprs,,1366449977
1341,Jeffrey,Rothman,Staten Island,10301,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1811982812
1342,Robert,Rubenzik,Glendale,85306,AZ,207W00000X,asoprs,,1407826480
1343,Peter,Rubin,Palm Beach Gardens,33410,FL,207W00000X,asoprs,,1639154727
1344,Rakhil,Rubinova,Mineola,11501,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1851552921
1345,Tal,Rubinstein,Cary,27513,NC,207W00000X,asoprs,,1376830760
1346,Mark,Ruchman,Southbury,6488,CT,207W00000X,asoprs,,1497717680
1347,Paul,Ruestow,Riverwoods,60015,IL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1700896065
1348,Sherilyn,Russell,Clinton twp,48038,MI,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1386859148
1349,David,Russell,Vacaville,95688,CA,207W00000X,asoprs,,
1350,Wanda,Ryan,Pittsburgh,15213,PA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1003825431
1351,Philip,Ryan,Martinsburg,25401,WV,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1043396229
1352,Laura,Ryan,Upper Arlington,43221,OH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1619984416
1353,Mabel,Ryder,Rochester,55905,MN,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1083781215
1354,Paul,Sack,Baltimore,21218,MD,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1598707606
1355,Wendy,Sacks,West Hollywood,90048,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1932374659
1356,Sanjay,Sahay,Garden City,11530,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1790897734
1357,Priya,Sahu,New Orleans,70121,LA,207W00000X,asoprs,,1366686727
1358,Olga,Sakharova,New Haven,6511,CT,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1528092590
1359,Peter,Sakol,Mechanicsburg,17050,PA,207W00000X,asoprs,,1336226141
1360,Noel,Saks,Park Ridge,60068,IL,207W00000X,asoprs,,1528018215
1361,Rocio,Salas-Whalen,New York,10128,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1821257916
1362,Marzieh,Salehi,San Antonio,78229,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1154389641
1363,Amna,Salhin,San Antonio,78229,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1790741726
1364,Supneet,Saluja,Baltimore,21202,MD,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1700084167
1365,Xanthia,Samaropoulos,Raleigh,27612,NC,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1609056506
1366,David,Samimi,Los Angeles,90013,CA,207W00000X,asoprs,,1306044102
1367,Marc,Sandberg,Flemington,8822,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1770557837
1368,Leonard,Sanders,Monterey,93940,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1336160613
1369,James,Sanderson,Oldsmar,34677,FL,207W00000X,asoprs,,1699876268
1370,Samar,Sankari,Charleston,25314,WV,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1013947241
1371,Prasanna,Santhanam,Baltimore,21287,MD,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1083828685
1372,Paraskevi,Sapountzi,Arlington Heights,60005,IL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1932279635
1373,Virginia,Sarapura,Aurora,80045,CO,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1356431035
1374,Gayatri,Sarkar,Citrus Heights,95621,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1376668343
1375,David,Sarne,Chicago,60637,IL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1336245968
1376,Romona,Satchi,Mclean,22101,VA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1295025096
1377,Anpalakan,Sathasivam,Charlotte Hall,20622,MD,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1609074905
1378,David,Saunders,Dallas,75230,TX,207W00000X,asoprs,,1366073025
1379,Joseph,Savage,Woodsville,3785,NH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1205829272
1380,David,Savar,Beverly Hills,90210,CA,207W00000X,asoprs,,1518989862
1381,Aaron,Savar,Beverly Hills,90210,CA,207W00000X,asoprs,,1124182662
1382,Louis,Savar,Beverly Hills,90210,CA,207W00000X,asoprs,,1053519447
1383,Jamie,Schaefer,Providence,2903,RI,207W00000X,asoprs,,1538401799
1384,Daniel,Schaefer,Amherst,14226,NY,207W00000X,asoprs,,1285699744
1385,Michael,Schaffer,Delray Beach,33484,FL,207W00000X,tepezza,,1730280777
1386,Vivian,Schiedler,Ashland,97520,OR,207W00000X,asoprs,,1063423705
1387,John,Schietroma,Harrisburg,17111,PA,207W00000X,asoprs,,1447248992
1388,Jeffrey,Schiller,New York,10314,NY,207W00000X,asoprs,,1710989470
1389,Robert,Schimek,New Orleans,70119,LA,207W00000X,asoprs,,
1390,Dianne,Schlachter,Southfield,48034,MI,207W00000X,asoprs,,1659582773
1391,David,Schlessinger,Woodbury,11797,NY,207W00000X,tepezza,,1316972367
1392,Evan,Schloss,Carmel,10512,NY,2084N0400X,tepezza,Neurology,1770921579
1393,Gideon,Schneck,East Setauket,11733,NY,207W00000X,tepezza,,1023054350
1394,Gideon,Schneck,Stony Brook,11790,NY,207W00000X,tepezza,,1023054350
1395,Alan,Schorr,Feasterville Trevose,19053,PA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1548263544
1396,Pamela,Schroeder,Baltimore,21218,MD,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1710911821
1397,Linda,Schumacher-Feero,Augusta,4330,ME,207W00000X,tepezza,,1821064023
1398,Sunita,Schurgin,Medford,2155,MA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1740271311
1399,Monica,Schwarcz,Valhalla,10595,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1184818049
1400,Robert,Schwarcz,New York,10021,NY,207W00000X,asoprs,,1649260746
1401,Stacy,Scofield-Kaplan,Commack,11725,NY,207W00000X,tepezza,,1841633989
1402,Ryan,Scruggs,Deland,32720,FL,207W00000X,asoprs,,1891954608
1403,Kira,Segal,New York,10021,NY,207W00000X,asoprs,,1881960490
1404,Konstantinos,Segkos,Provo,84604,UT,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1700131844
1405,David,Segrest,Jackson,39202,MS,207W00000X,asoprs,,1598855546
1406,Venkatesh,Segu,Cedar Park,78613,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1407,Manuel,Segura,Indianapolis,46256,IN,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1408,Shubhi,Sehgal,Summit,53066,WI,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1124006028
1409,Bryan,Seiff,Dover,19904,DE,207W00000X,asoprs,,1720013113
1410,Stuart,Seiff,San Francisco,94115,CA,207W00000X,asoprs,,1114928561
1411,Crispin,Semakula,Blaine,55434,MN,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1538107214
1412,lavanya,Sendos,Houston,77030,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1487905055
1413,Javier,Servat,Marietta,30066,GA,207W00000X,asoprs,,
1414,Prakash,Seshadri,Wilmington,19801,DE,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1134144330
1415,Pete,Setabutr,Chicago,60612,IL,207W00000X,asoprs,,1184668204
1416,Ismat,Shafiq,Rochester,14642,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1104093988
1417,Uzma,Shafqat,Morristown,7690,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1386855849
1418,Solomon,Shaftel,San Diego,92111,CA,207W00000X,asoprs,,1477788412
1419,Reshma,Shah,Marietta,30062,GA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1316123169
1420,Mamta,Shah,Mount Kisco,10549,NY,207W00000X,tepezza,,
1421,Hassan,Shah,Chicago,60614,IL,207W00000X,asoprs,,1659412682
1422,Arti,Shah,Downey,90242,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1423,Viral,Shah,Paramus,7652,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1336318344
1424,Taral,Shah,Egg Harbor Township,8234,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1659670123
1425,Michael,Shanik,Smithtown,11787,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1386775740
1426,Lawrence,Shapiro,Mineola,11501,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1144299777
1427,Maryam,Sharifi,Van Nuys,91405,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1407086580
1428,Sonia,Sharma,Sarasota,34239,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1043577794
1429,Swati,Sharma,Parsippany,7054,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1396768438
1430,Morali,Sharma,Piedmont,94618,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1831279272
1431,Yasmin,Shayesteh Chambers,Seattle,98105,WA,207W00000X,asoprs,,
1432,Mark,Shepherd,Tupelo,38803,MS,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1760499867
1433,Todd,Shepler,Cedar Park,78613,TX,207W00000X,asoprs,,1568453447
1434,Deborah,Sherman,Nashville,37205,TN,207W00000X,asoprs,,1275674590
1435,Steven,Sherman,Houston,77030,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1356447486
1436,Stephen,Sherry,Glen Ridge,7028,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1497856629
1437,Debra,Shetlar,Houston,77030,TX,207W00000X,asoprs,,1295736395
1438,Shilpa,Shetty,Waterbury,6708,CT,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1316194517
1439,Richard,Shewbridge,Medina,44256,OH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1417935263
1440,David,Shewmon,Lakewood,44107,OH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1295787406
1441,YunYing,Shi,Burlingame,94010,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1442,Carl,Shibata,Upland,91786,CA,207W00000X,asoprs,,1518073428
1443,Jerry,Shields,Philadelphia,19107,PA,207W00000X,asoprs,,1861581241
1444,Marc,Shields,Staunton,24401,VA,207W00000X,asoprs,,1265435226
1445,ZEWGE,SHIFERAW-DERIBE,brooklyn,11238,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1508846726
1446,Alexander,Shifrin,Neptune,7754,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1346264116
1447,Roman,Shinder,Brooklyn,11210,NY,207W00000X,asoprs,,1659578789
1448,Tiana,Shiver-Bonderer,Houston,77025,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1449,Dolores,Shoback,San Francisco,94158,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1508821208
1450,John,Shore,Austin,78712,TX,207W00000X,asoprs,,1194716035
1451,Norman,Shorr,Beverly Hills,90210,CA,207W00000X,asoprs,,1912972217
1452,Daniel,Short,La Crosse,54601,WI,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1376547257
1453,Joseph,Shovlin,Princeton,8540,NJ,207W00000X,asoprs,,1861450710
1454,Merica,Shrestha,Vienna,22182,VA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1083811855
1455,Erin,Shriver,Iowa City,52242,IA,207W00000X,asoprs,,1750325932
1456,Leon,Shulman,Bridgewater,8807,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1477599348
1457,Sirtaz,Sibia,Lake Worth,33467,FL,207W00000X,tepezza,,1679518195
1458,Sirtaz,Sibia,Boynton Beach,33437,FL,207W00000X,tepezza,,1679518195
1459,Muhammad,Siddiqui,Roswell,30076,GA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1740578665
1460,Aniket,Sidhaye,Baltimore,21287,MD,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1508075631
1461,Nora,Siegal,Lancaster,17601,PA,207W00000X,asoprs,,1356786594
1462,Glenn,Siegel,Norwalk,6851,CT,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1437140514
1463,Scott,Sigler,Edmond,73013,OK,207W00000X,asoprs,,1427037548
1464,Jonathan,Silbert,Waterbury,6708,CT,207W00000X,tepezza,,1477523496
1465,Rona,Silkiss,San Francisco,94102,CA,207W00000X,asoprs,,1790758209
1466,Ricardo,Silva,Jacksonville,32204,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1619979788
1467,Mark,Silver,Mountlake Ter,98043,WA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1790869352
1468,Robert,Silver,Nashua,3062,NH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1538268123
1469,Alan,Silverberg,Saint Louis,63104,MO,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1972511848
1470,Mitchell,Silverman,Livingston,7039,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1043378292
1471,Daniel,Sines,Rogers,72756,AR,207W00000X,asoprs,,1508028218
1472,David,Singer,Aspen,81611,CO,207W00000X,asoprs,,1902801806
1473,Peter,Singer,Los Angeles,90089,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1851320105
1474,Gurdeep,Singh,Binghamton,13905,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1475,Jennifer,Sipos,Columbus,43210,OH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1033124813
1476,Elias,Siraj,Norfolk,23510,VA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1699871533
1477,Bryan,Sires,Kirkland,98033,WA,207W00000X,asoprs,,1164443719
1478,Imali,Sirisena,Philadelphia,19140,PA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1215221981
1479,Dimitrios,Sismanis,Richmond,23233,VA,207W00000X,asoprs,,1295962710
1480,Jennifer,Sivak-Callcott,Morgantown,26505,WV,207W00000X,asoprs,,1154398188
1481,Bentley,Skibell,Goodyear,85395,AZ,207W00000X,asoprs,,1265537898
1482,Paul,Skierczynski,Indianapolis,46202,IN,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1588629935
1483,Mark,Sklar,Washington,20037,DC,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1720083223
1484,Peter,Sklarin,Menlo Park,94025,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1760446496
1485,Dane,Slentz,Manchester,3104,NH,207W00000X,tepezza,,1639580327
1486,Anita,Sloan-Garcia,Albuquerque,87109,NM,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1831262781
1487,Charles,Slonim,Tampa,33617,FL,207W00000X,asoprs,,1407834450
1488,Robert,Smallridge,Jacksonville,32224,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1194712356
1489,Cassie,Smith,Oklahoma City,73114,OK,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1578852703
1490,Barry,Smith,Visalia,93277,CA,207W00000X,asoprs,,1548200488
1491,Eugene,Smith,Atlanta,30356,GA,207W00000X,asoprs,,1831269414
1492,Jessica,Smith,Boston,2115,MA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1154341717
1493,B,Smolarz,Robbinsville,8691,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1494,John,Snead,Ft. Myers,33907,FL,207W00000X,asoprs,,1114911708
1495,Peter,Sneed,Traverse City,49686,MI,207W00000X,asoprs,,1902890247
1496,Matthew,Sniegowski,Leawood,66211,KS,207W00000X,asoprs,,1033360094
1497,Rodney,Snow,Nashville,37203,TN,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1770798506
1498,Steven,Snyder,SAN FRANCISCO,94117,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1499,Vivian,Sobel,New York,10021,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1275620361
1500,Rachel,Sobel,Nashville,37232,TN,207W00000X,asoprs,,1164628368
1501,Mahsa,Sohrab,Greenwich,6831,CT,207W00000X,asoprs,,1275845331
1502,Jason,Sokol,Prairie Village,66208,KS,207W00000X,asoprs,,1376711010
1503,Stephen,Soll,Philadelphia,19116,PA,207W00000X,asoprs,,1114924701
1504,Marie,Somogyi,Austin,78705,TX,207W00000X,asoprs,,1245572338
1505,Alice,Song,Manhattan Beach,90267,CA,207W00000X,asoprs,,1992720023
1506,Charles,Soparkar,Houston,77098,TX,207W00000X,asoprs,,1659464550
1507,Jose,Souza,Kalispell,59901,MT,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1336145457
1508,Dorothea,Spambalg,Pasadena,91101,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1568406809
1509,Galin,Spicer,Sullivans Island,29482,SC,207W00000X,asoprs,,1588627772
1510,Ira,Spiler,Edison,8817,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1790876142
1511,Jordan,Spindle,Tyler,75701,TX,207W00000X,asoprs,,1740501972
1512,Ashok,Srihari,Gainesville,32610,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1689931826
1513,Preethi,Sriram,Glen Burnie,21061,MD,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1093078222
1514,Amrita,Srivastava,Port Jefferson,11777,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1700996071
1515,Anca,Staii,Dracut,1826,MA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1124210992
1516,Paul,Stallman,Pismo Beach,93449,CA,207W00000X,asoprs,,1336120005
1517,George,Stamataros,Holly Springs,27540,NC,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1619116639
1518,Marius,Stan,Rochester,55905,MN,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1679547103
1519,Natalie,Stanciu,Austin,78703,TX,207W00000X,asoprs,,1952502130
1520,Victoria,Starks,Boston,2114,MA,207W00000X,asoprs,,1083970594
1521,Nikolaos,Stathatos,Boston,2114,MA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1497081616
1522,Eric,Steele,Portland,97239,OR,207W00000X,asoprs,,1871545145
1523,Mary,Stefanyszyn-Woldin,Philadelphia,19107,PA,207W00000X,asoprs,,
1524,Nanette,Steinle,Baltimore,21201,MD,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1083696660
1525,Kenneth,Steinsapir,Beverly Hills,90211,CA,207W00000X,asoprs,,1700079142
1526,Elias,Stephan,Sugar Land,77496,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1811981996
1527,Matthew,Stephen,Temple,76502,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1861572596
1528,Christopher,Stephenson,San Diego,92130,CA,207W00000X,asoprs,,
1529,Elliot,Sternthal,Jamaica Plain,2130,MA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1639141062
1530,David,Steward,Cincinnati,45267,OH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1598708414
1531,William,Stewart,San Francisco,94115,CA,207W00000X,asoprs,,1215941109
1532,Lisa,Stone,Wenatchee,98801,WA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1114943180
1533,Daniel,Straka,Columbus,43215,OH,207W00000X,asoprs,,1437388139
1534,Dan,Streja,West Hills,91307,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1467464404
1535,Cord,Sturgeon,Chicago,60611,IL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1427025139
1536,Maya,Styner,Chapel Hill,27599,NC,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1518183037
1537,Grant,Su,Springfield,62794,IL,207W00000X,asoprs,,1386723781
1538,Maria,Suarez,Des Moines,50314,IA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1154730869
1539,Masahiro,Sugawara,Los Angeles,90073,CA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1568482164
1540,Ebru,Sulanc,NOVI,48377,MI,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1093781874
1541,Scot,Sullivan,Portland,97205,OR,207W00000X,asoprs,,
1542,John,Sullivan,San Jose,95126,CA,207W00000X,asoprs,,1285605303
1543,Albert,Sun,Old Bridge,8857,NJ,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1336192913
1544,Martin,Surks,Bronx,10467,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1891885794
1545,Francis,Sutula,Cambridge,2138,MA,207W00000X,asoprs,,1518933142
1546,Mushtaq,Syed,Indiana,15701,PA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1649230855
1547,Mehryar,Taban,Beverly Hills,90212,CA,207W00000X,asoprs,,1124223433
1548,Vafa,Tabatabaie,Bronx,10467,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1861789976
1549,Analyn,Talip,West Columbia,29169,SC,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1831196260
1550,Michael,Tamber,Everett,98201,WA,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1821002866
1551,Jeremy,Tan,Oklahoma City,73012,OK,207W00000X,asoprs,,1124387626
1552,Prabhat,Tandon,Mount Dora,32757,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1245265941
1553,Deepa,Taneja,Orlando,32819,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1548424252
1554,Myron,Tanenbaum,Miami,33173,FL,207W00000X,asoprs,,1225091473
1555,Thomas,Tann,Oxford,38655,MS,207W00000X,asoprs,,1083654578
1556,Damon,Tanton,Orlando,32804,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1952429615
1557,Jeremiah,Tao,Irvine,92697,CA,207W00000X,asoprs,,1841292257
1558,Kristin,Tarbet,Bellevue,98004,WA,207W00000X,asoprs,,1083659262
1559,Paul,Tejera,Potsdam,13676,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1295047736
1560,Zehra,Tekin,Tyler,75701,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1184010563
1561,Alex,Tessnow,Dallas,75390,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1740255801
1562,Manoj,Thakker,Holmdel,7733,NJ,207W00000X,asoprs,,1679550297
1563,Leonard,Thaler,Aventura,33180,FL,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1538187166
1564,K,Thampy,Saint Louis,63128,MO,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1565,Chris,Thiagarajah,Denver,80218,CO,207W00000X,asoprs,,1952435919
1566,Tom,Thomas,Pearland,77584,TX,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",
1567,Inas,Thomas,Ann Arbor,48109,MI,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1871627125
1568,Dylan,Thomas,Dover,3820,NH,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1093058919
1569,Dilip,Thomas,Augusta,30912,GA,207W00000X,asoprs,,1689613994
1570,Sailatha,Thomas,Tulsa,74136,OK,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1447285978
1571,Reena,Thomas,Prince Frederick,20678,MD,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1154640423
1572,Johnson,Thomas,Springfield,65807,MO,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1922231331
1573,Preeti,Thyparampil,Chicago,60611,IL,207W00000X,asoprs,,1760708416
1574,Joseph,Tibaldi,Fresh Meadows,11365,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1972588564
1575,Peter,Timoney,Lexington,40508,KY,207W00000X,asoprs,,1033375597
1576,John,Tloczkowski,Greenlawn,11740,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1730402702
1577,Joseph,Tokaruk,Cookeville,38501,TN,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1306908173
1578,Laurie,Tom,Honolulu,96813,HI,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1861487407
1579,Yaron,Tomer,Bronx,10461,NY,207RE0101X,endocrinologists,"Endocrinology, Diabetes & Metabolism",1982662334
1580,John,Tong,Grapevine,76051,TX,207W00000X,asoprs,,1649292467
